id,source_idx,destination_idx,news_idx,is_fake_news,is_political_news
10418,399,249,468,True,True
10419,246,122,949,False,False
10420,435,98,268,True,True
10421,346,111,461,False,False
10422,177,306,270,False,True
10423,19,213,264,False,True
10424,12,240,664,False,False
10425,0,399,443,False,True
10426,262,456,96,False,False
10427,248,366,666,False,False
10428,374,166,731,True,True
10429,451,28,461,False,False
10430,473,175,651,True,False
10431,283,379,647,True,True
10432,437,214,46,False,True
10433,84,237,675,True,False
10434,446,169,590,True,False
10435,5,445,835,False,False
10436,490,433,441,False,False
10437,164,457,929,True,True
10438,383,452,835,False,False
10439,116,316,129,True,False
10440,330,478,309,False,True
10441,409,173,739,False,True
10442,27,138,301,False,True
10443,306,25,856,False,True
10444,272,382,235,True,True
10445,25,477,992,True,True
10446,224,493,712,False,False
10447,314,95,455,True,False
10448,474,415,708,False,True
10449,32,46,576,True,False
10450,414,428,414,True,True
10451,302,321,170,False,False
10452,63,383,470,True,False
10453,353,486,538,True,False
10454,426,422,562,True,False
10455,470,43,138,False,True
10456,222,261,58,True,True
10457,249,384,464,False,True
10458,336,242,660,True,False
10459,231,123,756,False,True
10460,272,275,246,True,False
10461,369,330,621,False,True
10462,440,169,263,True,True
10463,284,82,537,True,False
10464,451,38,513,True,False
10465,96,137,930,True,True
10466,325,88,230,False,False
10467,207,170,950,False,False
10468,184,174,46,False,True
10469,492,299,840,True,False
10470,189,449,911,True,False
10471,161,224,160,True,False
10472,443,222,470,True,False
10473,74,481,601,False,False
10474,442,479,167,False,False
10475,110,273,467,False,True
10476,120,262,991,True,False
10477,434,289,837,True,True
10478,136,480,586,True,False
10479,24,161,530,True,False
10480,85,200,400,True,True
10481,288,375,544,False,True
10482,317,407,313,True,True
10483,93,202,813,True,True
10484,252,202,389,True,False
10485,381,169,387,True,False
10486,380,470,598,False,False
10487,218,456,396,False,False
10488,332,298,133,True,True
10489,169,237,460,False,True
10490,49,101,57,False,False
10491,460,115,20,False,False
10492,64,8,583,True,True
10493,438,17,159,True,False
10494,269,442,134,True,False
10495,408,318,362,True,True
10496,13,485,617,True,False
10497,234,207,177,True,True
10498,209,127,338,False,True
10499,469,86,598,False,False
10500,143,448,346,False,False
10501,113,376,233,False,False
10502,424,131,880,False,True
10503,117,197,183,True,True
10504,134,39,146,False,True
10505,66,455,509,False,False
10506,415,214,490,True,False
10507,246,66,862,False,False
10508,366,344,246,True,False
10509,295,446,694,True,True
10510,274,411,304,True,False
10511,305,218,98,False,False
10512,320,459,501,True,False
10513,157,467,338,False,True
10514,388,18,220,True,False
10515,467,260,573,False,False
10516,39,48,828,False,True
10517,246,470,362,True,True
10518,240,241,863,True,False
10519,476,145,134,True,False
10520,329,92,974,False,True
10521,419,52,159,True,False
10522,266,389,134,True,False
10523,344,211,460,False,True
10524,115,250,853,True,True
10525,485,30,677,True,False
10526,97,114,973,False,False
10527,459,195,869,False,True
10528,27,74,5,True,False
10529,274,493,475,True,True
10530,380,172,519,True,True
10531,65,290,576,True,False
10532,405,413,532,False,False
10533,274,390,518,True,True
10534,355,193,317,False,False
10535,224,488,755,True,True
10536,187,53,165,False,True
10537,28,111,848,True,True
10538,371,137,253,True,False
10539,442,237,947,False,False
10540,489,231,188,True,False
10541,113,158,489,True,False
10542,226,260,332,True,False
10543,455,65,422,True,False
10544,130,388,350,False,False
10545,100,236,643,True,False
10546,461,360,669,True,True
10547,333,2,212,True,True
10548,432,430,756,False,True
10549,109,358,99,False,False
10550,276,123,185,True,False
10551,455,178,645,False,True
10552,289,492,223,False,False
10553,491,243,998,True,False
10554,151,394,152,True,False
10555,499,88,972,True,False
10556,19,292,927,False,True
10557,214,33,923,True,True
10558,2,392,556,True,False
10559,405,292,322,False,True
10560,138,92,403,False,False
10561,366,180,939,False,False
10562,145,153,52,False,True
10563,343,237,71,False,True
10564,338,458,364,True,True
10565,388,484,275,False,False
10566,88,105,449,True,False
10567,303,33,842,False,True
10568,104,237,669,True,True
10569,484,88,301,False,True
10570,139,264,798,False,True
10571,353,423,335,True,False
10572,60,98,527,True,False
10573,105,246,692,False,False
10574,283,382,533,False,False
10575,324,398,772,True,False
10576,350,167,514,True,True
10577,469,301,383,True,True
10578,231,250,684,False,True
10579,50,490,420,True,False
10580,310,379,204,False,False
10581,488,247,800,True,True
10582,147,336,349,False,True
10583,367,189,423,False,True
10584,165,112,161,False,False
10585,322,308,44,True,False
10586,468,8,347,False,False
10587,138,124,132,True,False
10588,451,274,654,True,False
10589,181,12,54,True,True
10590,200,87,915,True,True
10591,451,7,769,True,False
10592,246,313,400,True,True
10593,439,295,283,True,True
10594,135,369,568,False,True
10595,52,246,986,True,False
10596,221,438,113,False,False
10597,246,429,420,True,False
10598,108,429,15,True,False
10599,264,41,685,True,False
10600,55,377,735,True,True
10601,481,196,353,False,False
10602,404,418,97,False,True
10603,320,199,505,False,True
10604,466,336,650,True,False
10605,4,382,632,True,True
10606,106,59,610,True,False
10607,22,7,421,True,True
10608,194,52,395,False,False
10609,126,127,598,False,False
10610,10,460,978,True,False
10611,31,172,546,False,False
10612,47,63,126,False,True
10613,238,471,239,True,True
10614,377,347,988,True,False
10615,126,210,81,True,True
10616,83,113,256,False,True
10617,423,118,70,True,False
10618,431,245,748,True,True
10619,243,256,454,False,True
10620,14,145,173,True,True
10621,496,168,436,True,True
10622,232,25,257,False,True
10623,92,171,431,True,False
10624,268,215,774,False,False
10625,361,403,934,False,False
10626,262,127,365,False,True
10627,381,240,27,True,True
10628,372,493,900,False,True
10629,100,413,605,False,False
10630,389,476,62,False,False
10631,297,61,634,False,False
10632,419,245,155,True,True
10633,39,351,274,True,False
10634,235,87,240,True,False
10635,269,80,648,True,False
10636,101,185,840,True,False
10637,237,245,655,True,True
10638,383,338,898,True,False
10639,384,19,162,False,False
10640,67,406,729,True,False
10641,294,374,830,True,True
10642,314,135,864,False,True
10643,40,180,900,False,True
10644,484,35,973,False,False
10645,50,9,413,False,False
10646,375,459,907,False,True
10647,338,14,180,False,False
10648,198,293,850,False,True
10649,491,256,625,False,True
10650,341,320,8,False,False
10651,279,289,237,True,True
10652,392,75,72,False,False
10653,474,433,842,False,True
10654,380,217,1,False,False
10655,432,392,751,False,True
10656,377,423,646,True,True
10657,422,230,916,False,False
10658,322,461,133,True,True
10659,433,181,818,False,False
10660,426,326,39,False,True
10661,16,420,135,False,True
10662,231,147,920,True,True
10663,59,468,194,True,True
10664,118,155,109,True,True
10665,203,375,754,True,True
10666,53,202,864,False,True
10667,76,61,630,True,False
10668,151,135,612,False,False
10669,208,376,279,False,True
10670,60,181,639,True,False
10671,300,25,886,True,False
10672,478,74,311,False,False
10673,184,233,294,False,True
10674,169,262,974,False,True
10675,274,399,681,True,False
10676,177,401,923,True,True
10677,421,114,116,True,False
10678,135,105,533,False,False
10679,443,493,605,False,False
10680,306,369,98,False,False
10681,114,203,852,True,False
10682,61,353,877,False,True
10683,395,190,26,False,True
10684,181,309,911,True,False
10685,492,482,274,True,False
10686,347,198,876,True,True
10687,202,385,515,True,False
10688,451,469,388,True,False
10689,125,270,634,False,False
10690,78,94,869,False,True
10691,327,430,2,True,True
10692,281,417,473,True,True
10693,84,226,769,True,False
10694,275,141,523,True,False
10695,40,100,384,False,False
10696,201,394,712,False,False
10697,499,280,279,False,True
10698,374,103,60,True,True
10699,407,87,58,True,True
10700,362,6,128,False,False
10701,457,284,955,False,True
10702,255,365,353,False,False
10703,479,224,271,True,False
10704,255,493,378,False,False
10705,211,459,929,True,True
10706,115,308,845,True,False
10707,383,42,335,True,False
10708,405,354,386,False,False
10709,462,84,559,True,True
10710,66,357,664,False,False
10711,328,218,308,False,False
10712,149,357,754,True,True
10713,430,307,389,True,False
10714,174,469,238,True,False
10715,98,436,740,True,True
10716,161,274,626,True,False
10717,259,190,858,True,False
10718,456,139,405,True,False
10719,73,368,872,True,True
10720,208,350,17,False,True
10721,307,430,564,True,True
10722,387,55,289,True,False
10723,434,480,171,False,True
10724,369,244,947,False,False
10725,414,435,258,True,False
10726,312,469,302,False,True
10727,180,280,895,True,False
10728,451,443,893,False,True
10729,264,295,823,False,True
10730,340,259,892,False,True
10731,63,308,286,True,True
10732,35,429,406,True,False
10733,30,193,967,False,False
10734,382,385,134,True,False
10735,106,431,327,True,True
10736,360,267,76,True,True
10737,172,248,634,False,False
10738,224,496,271,True,False
10739,57,439,530,True,False
10740,408,221,689,False,False
10741,0,23,821,True,True
10742,23,208,172,True,True
10743,151,278,984,True,False
10744,177,273,628,True,False
10745,353,309,988,True,False
10746,394,247,218,True,True
10747,486,242,382,False,False
10748,222,430,985,True,True
10749,354,45,258,True,False
10750,362,312,832,True,False
10751,82,431,579,True,True
10752,21,86,98,False,False
10753,55,390,571,False,False
10754,172,120,188,True,False
10755,469,433,653,False,True
10756,296,219,68,True,True
10757,343,46,441,False,False
10758,137,149,911,True,False
10759,271,476,917,True,True
10760,66,168,78,False,False
10761,241,369,489,True,False
10762,237,43,170,False,False
10763,446,88,119,True,True
10764,27,46,859,True,False
10765,171,153,605,False,False
10766,279,484,39,False,True
10767,249,24,31,True,False
10768,376,114,272,False,True
10769,451,418,766,True,True
10770,463,318,856,False,True
10771,367,306,310,True,True
10772,162,10,135,False,True
10773,16,136,536,False,False
10774,177,307,810,False,False
10775,171,117,597,True,False
10776,384,83,697,False,False
10777,95,71,551,True,True
10778,463,226,335,True,False
10779,227,352,451,True,True
10780,111,434,884,False,True
10781,0,172,332,True,False
10782,138,70,307,True,False
10783,86,348,301,False,True
10784,396,258,600,True,False
10785,150,132,580,False,True
10786,490,77,94,True,False
10787,77,492,43,True,False
10788,269,120,670,False,True
10789,251,135,971,True,False
10790,222,56,983,True,False
10791,207,360,376,False,True
10792,497,272,325,True,True
10793,450,494,267,False,False
10794,253,481,149,False,True
10795,148,235,574,False,False
10796,59,25,470,True,False
10797,41,362,28,True,False
10798,191,396,947,False,False
10799,224,442,982,True,False
10800,308,240,792,False,False
10801,39,110,988,True,False
10802,157,464,510,False,False
10803,314,307,435,False,True
10804,357,142,774,False,False
10805,237,491,920,True,True
10806,441,329,530,True,False
10807,465,204,935,True,True
10808,431,386,330,True,False
10809,118,300,549,False,True
10810,414,327,462,True,True
10811,457,90,54,True,True
10812,27,90,105,True,True
10813,118,319,509,False,False
10814,434,362,970,False,True
10815,414,429,547,False,True
10816,110,199,637,True,True
10817,226,352,775,False,False
10818,289,371,603,True,False
10819,0,404,295,False,False
10820,206,472,87,True,True
10821,189,401,551,True,True
10822,99,363,233,False,False
10823,62,420,727,True,False
10824,445,428,650,True,False
10825,111,330,458,True,False
10826,297,78,236,False,True
10827,186,237,363,True,False
10828,253,269,801,False,False
10829,432,69,560,False,False
10830,180,377,871,False,False
10831,220,499,521,False,False
10832,335,133,740,True,True
10833,282,89,380,True,True
10834,360,362,361,True,True
10835,76,155,903,False,True
10836,381,453,981,False,True
10837,475,492,860,True,False
10838,112,107,890,False,False
10839,118,452,941,False,True
10840,454,389,9,True,True
10841,311,10,598,False,False
10842,418,104,67,False,False
10843,186,12,211,False,True
10844,214,31,95,False,False
10845,317,74,321,True,True
10846,329,94,809,True,True
10847,419,413,435,False,True
10848,445,165,47,True,True
10849,389,263,265,True,False
10850,393,459,674,True,True
10851,394,327,286,True,True
10852,363,459,999,False,False
10853,342,6,514,True,True
10854,321,46,617,True,False
10855,330,294,791,False,False
10856,388,187,308,False,False
10857,362,226,332,True,False
10858,474,395,473,True,True
10859,18,477,976,False,True
10860,147,408,458,True,False
10861,341,121,560,False,False
10862,386,318,819,False,False
10863,1,260,616,False,True
10864,290,433,512,False,True
10865,390,430,355,True,False
10866,294,297,820,True,True
10867,432,493,79,False,False
10868,133,302,507,True,False
10869,198,70,817,True,True
10870,42,70,29,True,False
10871,452,137,817,True,True
10872,32,327,167,False,False
10873,263,269,222,True,True
10874,50,141,647,True,True
10875,390,478,739,False,True
10876,453,456,2,True,True
10877,179,374,151,True,True
10878,185,393,973,False,False
10879,412,179,584,False,True
10880,28,156,906,False,False
10881,47,189,578,True,True
10882,194,444,39,False,True
10883,417,207,204,False,False
10884,174,295,35,True,True
10885,382,372,767,False,False
10886,367,263,374,False,False
10887,437,311,324,True,True
10888,52,221,882,True,False
10889,48,3,124,True,False
10890,481,447,210,False,False
10891,331,428,406,True,False
10892,37,280,713,True,False
10893,237,217,650,True,False
10894,123,198,713,True,False
10895,323,233,979,False,False
10896,128,451,359,True,True
10897,265,287,869,False,True
10898,464,310,247,True,False
10899,51,417,318,False,False
10900,225,495,486,False,False
10901,430,480,850,False,True
10902,487,307,293,False,True
10903,413,73,583,True,True
10904,378,489,790,False,True
10905,497,356,828,False,True
10906,1,55,492,False,False
10907,456,221,738,False,True
10908,168,426,5,True,False
10909,377,146,664,False,False
10910,412,160,512,False,True
10911,32,319,464,False,True
10912,126,88,631,False,False
10913,287,171,481,False,True
10914,69,318,510,False,False
10915,350,422,621,False,True
10916,213,391,217,False,True
10917,440,471,129,True,False
10918,70,68,544,False,True
10919,154,247,319,False,True
10920,67,63,83,False,False
10921,466,479,779,False,True
10922,385,68,151,True,True
10923,132,258,777,False,True
10924,479,423,125,True,False
10925,45,493,51,True,False
10926,423,168,434,True,True
10927,37,465,154,True,False
10928,474,211,592,False,False
10929,265,87,767,False,False
10930,292,377,744,True,False
10931,144,351,869,False,True
10932,228,331,845,True,False
10933,7,138,175,False,False
10934,482,150,800,True,True
10935,141,363,316,True,False
10936,110,17,141,False,True
10937,5,395,84,False,True
10938,311,405,48,True,False
10939,144,185,399,False,False
10940,438,220,560,False,False
10941,382,480,252,True,False
10942,477,316,299,False,False
10943,360,208,862,False,False
10944,210,142,36,False,True
10945,470,492,824,True,False
10946,232,17,980,True,False
10947,345,147,812,True,False
